NoPaymentDue,Enlisted,Enrolled,Units,Disabled,Unemployed,Region,Marital_Status,Gender,Longest_Absence_From_School,Filed_For_Bankruptcy,LongTermPlanningScore,DecisionStyle,PowerOrientedScore,CommunityOrientedScore,Parent_Education_Level,Credit_Score_Raw,Credit_Score_AgeAdj,Loan_Amount,HS_Math,HS_Science,HS_English,Family_Income_normalized,School_occ,School_smc,School_ucb,School_uci,School_ucla,School_ucsd,Service_air_force,Service_army,Service_fire_department,Service_foreign_legion,Service_marines,Service_navy,Service_peace_corps
pos,0,0,0.0,0,1,3,1,0,3,0,0.7859869475687447,1,0.7200539130625839,0.6707072539497398,3,0.6545944664205308,0.6707072539497398,0,7.0,9.0,7.0,0.4933253160106425,0,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,5,0,1,0,0,0.8134045350498417,1,0.772472872272842,0.5425929021221236,1,0.6507339735495407,0.772472872272842,1,7.0,6.0,9.0,0.34410485836988075,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,4,1,1,4,0,0.4426974493779993,1,0.7367431032316017,0.36110522686323737,0,0.6697664574832742,0.36110522686323737,1,9.0,10.0,8.0,0.7120372615252246,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,1,1,6.0,0,1,1,0,1,2,0,0.6143360857826056,1,0.6439122629238683,0.3888337439057068,0,0.5853747844762438,0.5438855653820881,1,10.0,8.0,8.0,0.7905120643475259,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,0,1,11.0,0,0,1,1,0,1,0,0.6150141799511747,1,0.7379508397361102,0.20178942218173557,0,0.6708643997601001,0.5446360839295946,1,9.0,10.0,10.0,0.3678406562121879,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,10.0,0,0,3,0,1,3,0,0.8586348044015607,1,0.8265337855177687,0.6001964645265616,1,0.6690181265692445,0.8265337855177687,1,10.0,10.0,10.0,0.14516431652219758,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,0,1,12.0,0,0,5,0,0,6,0,0.8806305772999212,1,0.8530847947449811,0.48257909908170404,0,0.6770209768634232,0.8530847947449811,1,9.0,10.0,10.0,0.0009342417240314482,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,6.0,0,1,4,1,1,8,0,0.809003876144221,1,0.7672523954820584,0.7672523954820584,0,0.5389608626099289,0.7672523954820584,1,7.0,8.0,7.0,0.8929612320976117,0,1,0,0,0,0,0,0,0,0,1,0,0
pos,0,1,10.0,0,0,4,1,1,3,0,0.7253897531516917,1,0.6694440263297936,0.10095944513341237,3,0.3749246874488563,0.6694440263297936,1,8.0,6.0,6.0,0.7989515314542441,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,1,1,0,8,1,0.98628535930402,0,0.9261038710273717,0.45681656153374206,0,0.8419126100248833,0.8556253745868589,1,8.0,7.0,10.0,0.3441799581869251,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,6.0,0,1,4,0,0,7,0,0.700707732875967,1,0.6410931520101906,0.28218296193517745,1,0.4293563402160544,0.6410931520101906,1,9.0,9.0,9.0,0.812973293128229,1,0,0,0,0,1,0,0,0,1,0,0,0
pos,0,1,9.0,0,0,4,0,0,1,0,0.6534130947202357,1,0.669578418657614,0.4765606479968483,3,0.6087076533251036,0.5420237410730896,1,10.0,10.0,7.0,0.22907809842757249,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,1.0,0,1,4,0,1,2,0,0.6454773151595413,1,0.5785637639855625,0.5785637639855625,0,0.33198598332719476,0.5785637639855625,0,6.0,6.0,7.0,0.9777829707910526,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,15.0,0,0,1,0,0,7,0,0.7508250191596771,1,0.6989134848018513,0.6989134848018513,1,0.5055971080277232,0.6989134848018513,1,6.0,6.0,6.0,0.2620126225269161,1,0,1,0,0,0,0,0,0,0,0,0,0
pos,0,1,9.0,1,0,2,0,0,2,0,0.6777163485580787,1,0.6149077303245144,0.6149077303245144,3,0.4104662459066276,0.6149077303245144,1,9.0,9.0,6.0,0.8118466707062022,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,4.0,0,0,2,1,0,7,1,0.7296968672726507,0,1.0,0.3528271634650082,0,1.0,0.4777180391350532,1,9.0,10.0,9.0,0.2838616626323462,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,12.0,1,1,5,0,1,4,0,0.8759405387187744,1,0.8474094105428618,0.8474094105428618,3,0.6938476401395747,0.8474094105428618,1,10.0,8.0,9.0,0.4291381282146633,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,0,1,4.0,0,0,5,0,0,0,1,0.9000340341575774,0,0.8766448087248689,0.24798173942417634,0,0.7580922848562295,0.8766448087248689,1,8.0,7.0,8.0,0.9930982016472643,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,11.0,0,0,2,0,1,0,0,0.653824425659075,1,0.7544007822682215,0.587931089706517,0,0.6858188929711104,0.587931089706517,1,9.0,9.0,10.0,0.30976071070461514,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,9.0,0,0,3,0,0,3,0,0.560520395403692,1,0.48499724834717445,0.0749173371686993,1,0.35254915638470263,0.48499724834717445,1,7.0,9.0,8.0,0.9501746508828546,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,0,1,13.0,0,0,5,0,1,2,0,0.7027758077485001,1,0.6434591837890631,0.6434591837890631,3,0.5363540862704212,0.6434591837890631,1,10.0,10.0,10.0,0.8405993866597941,0,1,0,0,0,1,0,0,0,0,0,0,0
pos,0,1,15.0,0,0,4,0,1,7,0,0.8075768990506944,1,0.7655611024577514,0.013299681099852023,1,0.579332295356835,0.7655611024577514,1,10.0,10.0,10.0,0.49040956561389654,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,7.0,0,0,2,0,0,5,0,0.5884587599239239,1,0.4018550640548347,0.35929811611857576,3,0.3653227855043951,0.35929811611857576,1,7.0,8.0,7.0,0.9993666582095928,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,4,1,0,0,0,0.8543300552452494,1,0.8213572715355564,0.09641183636995265,0,0.5678697329937676,0.8213572715355564,1,10.0,10.0,10.0,0.8214987495254629,1,0,0,0,0,1,0,0,0,0,0,0,0
pos,0,1,8.0,0,0,4,1,1,2,0,0.8845752884211575,1,0.8578641189438662,0.23654233411616588,1,0.6689103297105248,0.8578641189438662,1,9.0,9.0,10.0,0.4982380957089591,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,8.0,0,0,4,1,0,4,1,0.5658596831391072,0,1.0,0.49077896461215187,3,0.9182717813489945,0.49077896461215187,1,7.0,7.0,8.0,0.006218264851270361,0,1,1,0,0,0,0,0,0,0,0,0,0
pos,0,1,10.0,0,0,5,1,1,0,0,0.5922945300094674,1,0.5646904457901837,0.5196036011248324,0,0.5133549507183488,0.5196036011248324,1,8.0,8.0,7.0,0.6243255567055561,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,10.0,0,0,2,0,0,1,0,0.5596589919327999,1,0.5907784859442654,0.4840657522971328,0,0.5370713508584231,0.4840657522971328,1,10.0,10.0,10.0,0.4501407933820038,0,1,0,0,0,1,1,0,0,0,0,0,0
pos,0,1,6.0,0,0,4,1,0,1,0,0.7187602146805148,1,0.5081723477354881,0.5081723477354881,3,0.44338617021994653,0.5081723477354881,1,7.0,8.0,9.0,0.922182070244113,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,8.0,0,0,5,0,0,4,0,0.6019300361437866,1,0.5528144087548208,0.5301912044819281,0,0.5025585534134734,0.5301912044819281,1,10.0,8.0,10.0,0.33761786133995336,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,1,1,9.0,0,0,5,0,1,0,0,0.7515215333575475,1,0.7002104138940195,0.5280415762890698,3,0.6365549217218358,0.6997240258542414,1,5.0,6.0,6.0,0.3241062777564229,1,0,0,0,0,0,0,0,0,1,0,0,0
pos,0,1,11.0,0,0,1,0,0,9,1,0.9193085550468822,0,1.0,0.21645956385964382,0,0.9103505518525709,0.3956425192910263,1,10.0,10.0,9.0,0.2221052055813682,0,0,1,1,0,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,1,2,0,1,6,0,0.6202420496856575,1,0.5673962049137118,0.03206640368443914,0,0.5158147317397379,0.4214931550455111,1,10.0,9.0,10.0,0.0277945674544679,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,5.0,0,0,4,1,0,5,0,0.7052284318537202,1,0.6462674253074574,0.01428132669752813,3,0.5685285564981313,0.6462674253074574,1,7.0,8.0,8.0,0.7481314852603465,0,0,1,1,0,0,0,0,0,0,1,0,0
pos,1,1,11.0,0,0,5,0,0,6,0,0.6566576320288277,1,0.7114634980908523,0.4955040323493449,1,0.6467849982644112,0.5911174026663973,1,10.0,10.0,10.0,0.338692414555496,0,0,0,1,0,0,0,0,0,0,0,1,0
pos,1,1,11.0,0,0,3,1,1,2,0,0.7182035781679561,1,0.6611643915028349,0.18978872709431016,0,0.5353216109964705,0.6611643915028349,1,3.0,4.0,4.0,0.9331873226001508,1,0,0,0,0,0,0,0,0,0,0,1,0
pos,1,1,2.0,0,0,1,0,0,9,1,0.9697902063945623,0,1.0,0.14727914165814582,0,0.964656464753898,0.9623814481297398,0,7.0,7.0,7.0,0.48889580363500634,1,0,0,0,0,0,0,0,0,0,0,0,1
pos,0,1,6.0,0,0,1,1,1,7,1,0.7844882504824171,0,1.0,0.06894496415225149,1,0.9528948510034752,0.7383003159320601,1,8.0,8.0,8.0,0.4445498623357769,0,0,0,0,0,1,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,2,1,1,3,0,0.5304631244100934,1,0.7334694284908801,0.4527088646769827,1,0.6667903895371637,0.4527088646769827,1,10.0,8.0,10.0,0.5229869900831943,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,1.0,0,1,5,1,1,2,0,0.8211179791715668,1,0.7816403164967508,0.2542775897873071,3,0.6082887876138556,0.7816403164967508,0,10.0,9.0,10.0,0.11452659516079305,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,0,1,10.0,1,0,4,1,0,8,0,0.7639310901622594,1,0.45887910223097605,0.0006296922692854423,0,0.4171628202099782,0.3722642513044434,1,9.0,8.0,9.0,0.7599331711761395,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,2,0,0,5,0,0.8336892528295721,1,0.5757691932847187,0.5757691932847187,0,0.4456305214220265,0.5757691932847187,1,5.0,7.0,6.0,0.7984571243253689,1,0,1,0,0,0,0,0,0,0,0,0,0
pos,1,1,14.0,0,0,2,1,0,8,0,0.9716624329694241,1,0.7505121551295635,0.0021694937768472755,1,0.6822837773905122,0.592305501771179,1,9.0,10.0,9.0,0.4677928802119115,0,0,0,1,0,1,0,0,0,0,0,1,0
pos,0,1,4.0,0,1,5,0,1,4,0,0.8847861949393518,1,0.7804523484569973,0.2517132074399342,3,0.6523210491570353,0.7804523484569973,1,10.0,10.0,10.0,0.15238716659279755,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,3.0,0,0,5,0,0,0,0,0.933191074916067,1,0.41791185461109315,0.3906334845330707,0,0.3799198678282665,0.3906334845330707,1,9.0,9.0,9.0,0.9911667595192459,1,0,0,0,0,1,0,1,0,0,0,0,0
pos,0,1,3.0,1,0,4,1,1,4,0,0.8279256518661104,1,0.7897491612654722,0.6294459460004873,0,0.5538627483110758,0.7897491612654722,1,9.0,10.0,6.0,0.7235598264543359,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,5.0,0,0,4,0,0,2,0,0.8151615732052131,1,0.774559212054141,0.16019804820098216,3,0.635329220863602,0.774559212054141,1,7.0,8.0,10.0,0.5843191331678717,0,1,0,0,0,0,0,1,0,0,0,0,0
pos,0,1,13.0,0,0,5,1,0,3,0,0.4214288704752107,1,0.5874357402549868,0.2750562574477744,1,0.534032491140897,0.2750562574477744,1,10.0,10.0,10.0,0.9866710341382487,0,1,0,0,0,1,0,0,0,0,0,0,0
pos,0,1,13.0,0,0,1,1,1,3,0,0.810141490304538,1,0.7686012619453085,0.4394061965504079,3,0.6613443521308,0.7686012619453085,1,6.0,6.0,6.0,0.5458478750569349,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,10.0,1,1,3,0,1,9,0,0.6769025385021408,1,0.6788706017620826,0.5086375301088992,1,0.6171550925109841,0.6139848830311803,1,8.0,9.0,10.0,0.16438561402924662,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,9.0,1,1,3,1,0,9,0,0.8535885006183734,1,0.8204662002482284,0.8204662002482284,3,0.5949499043723335,0.8204662002482284,1,8.0,8.0,8.0,0.04274393703531204,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,7.0,0,0,5,0,0,3,1,0.8217163238510709,0,1.0,0.3371178900451923,0,0.963259595706586,0.7823523532095409,1,8.0,9.0,7.0,0.3226424571558672,1,0,1,0,0,0,0,0,0,0,0,0,0
pos,1,1,3.0,1,1,1,0,1,0,0,0.7430575168598181,1,0.7163571964415497,0.31786730231488036,0,0.6512338149468633,0.6898871248085805,1,7.0,7.0,10.0,0.07576670341968267,0,1,0,0,0,0,0,0,1,0,0,1,0
pos,0,1,12.0,0,1,5,1,1,2,1,0.9776499330582737,0,0.884192975771266,0.2887650235482908,3,0.8038117961556963,0.2887650235482908,1,6.0,7.0,9.0,0.9421960463200649,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,5,1,1,3,0,0.30328992827021833,1,0.7365998188507548,0.22507252621348012,0,0.6696361989552315,0.22507252621348012,1,5.0,9.0,9.0,0.4395246832446174,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,2,0,0,6,0,0.6993048512067063,1,0.6927174317141362,0.14097475406742888,0,0.6297431197401238,0.6394891440254707,1,8.0,9.0,9.0,0.3016655762590453,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,1,1,12.0,0,0,4,1,0,6,0,0.8370654100017418,1,0.7678157137139713,0.013885709177884564,3,0.6697549788777906,0.7678157137139713,1,10.0,10.0,10.0,0.7344630682255553,1,0,0,0,0,0,0,1,1,0,0,0,0
pos,0,1,13.0,0,0,1,0,0,3,0,0.9074201871544574,1,0.7183527344971911,0.12474576190834341,0,0.5997967539082311,0.7183527344971911,1,9.0,9.0,9.0,0.058787636116853836,1,0,1,0,0,0,0,0,0,0,0,0,0
pos,1,1,7.0,0,0,2,1,1,5,0,0.3967872731676043,1,0.559755619574853,0.31491776989268677,1,0.5088687450680481,0.31491776989268677,1,9.0,8.0,8.0,0.9866915614215743,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,1,1,4.0,0,0,5,1,0,1,0,0.8420110964082675,1,0.8065796649022099,0.6361505659333488,3,0.5924620006524492,0.8065796649022099,1,8.0,8.0,10.0,0.5671178955729532,0,0,0,1,0,0,0,0,0,0,0,0,1
pos,0,1,12.0,1,0,3,1,0,4,0,0.6531145917676056,1,0.6018222644738671,0.20484311355085083,0,0.5471111495216974,0.5871333282088113,1,9.0,10.0,9.0,0.6209441874431354,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,7.0,0,0,3,0,1,4,0,0.8112700606937312,1,0.7699398732072762,0.040847015540748544,1,0.54676159855062,0.7699398732072762,1,6.0,9.0,6.0,0.4812044558724113,1,0,0,0,0,0,0,0,0,0,1,0,0
pos,0,1,12.0,0,0,5,1,0,0,0,0.8107909552953766,1,0.7693715434788091,0.4846533837053357,3,0.5303851839671552,0.7693715434788091,1,6.0,9.0,7.0,0.6886192610753767,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,11.0,0,0,2,1,0,0,0,0.8925247533297807,1,0.6713716912777845,0.6713716912777845,1,0.5759550771219437,0.6713716912777845,1,10.0,9.0,9.0,0.029628504986690396,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,8.0,0,0,2,1,1,3,0,0.5586215563082452,1,0.5507316130893378,0.3289550914632855,3,0.5006651028084889,0.48294437605109175,1,9.0,9.0,10.0,0.021702720628555383,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,3.0,0,1,5,0,1,2,0,0.903882723485367,1,0.7110784037422275,0.4555986652021602,0,0.6237054010072824,0.7110784037422275,1,7.0,6.0,9.0,0.40668666241017576,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,1,1,9.0,0,1,4,1,1,6,0,0.9822947840793859,1,0.7571313410085106,0.24199700086137454,0,0.5659229228545882,0.7571313410085106,1,7.0,8.0,6.0,0.8539600196110653,1,0,0,0,0,0,0,0,1,0,0,0,0
pos,0,1,4.0,0,1,2,1,0,5,0,0.7569519527554859,1,0.7060498939283988,0.33201736955106753,1,0.5896229228062992,0.7060498939283988,1,10.0,10.0,10.0,0.566326343501306,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,1,0,0,4,1,0.7733991040702944,0,0.7854247025657515,0.6182529780862751,3,0.7140224568779558,0.7252781280476099,1,7.0,4.0,9.0,0.1587776603578231,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,8.0,0,0,4,0,1,4,0,0.5020225195675222,1,0.5703784249437013,0.42257519328394866,0,0.5185258408579102,0.42257519328394866,1,10.0,10.0,10.0,0.014107625798138956,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,4.0,0,1,3,0,0,9,0,0.5590483583393251,1,0.6532041649238273,0.48340564835571953,0,0.5938219681125702,0.48340564835571953,1,4.0,8.0,5.0,0.23612521492628885,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,1.0,0,0,4,0,1,4,0,0.6558662772771819,1,0.6391095551231775,0.5902270736461869,1,0.5810086864756159,0.5902270736461869,0,10.0,10.0,10.0,0.8062517343363997,0,1,0,0,0,0,0,0,0,0,0,1,0
pos,1,1,16.0,1,0,1,1,1,4,0,0.6566148609401572,1,0.6429858037988105,0.5640929509154375,3,0.5845325489080095,0.5910692753627611,1,10.0,7.0,10.0,0.9161267719958288,0,1,0,0,0,1,0,0,0,0,0,0,1
pos,1,1,14.0,0,0,3,1,0,5,0,0.7623171953384424,1,0.7123109902826772,0.4908238237076432,0,0.5048585711294435,0.7123109902826772,1,5.0,7.0,4.0,0.0760283011157204,0,0,0,1,0,0,0,0,0,1,0,0,0
pos,0,1,14.0,0,0,3,0,1,5,0,0.8205102635341656,1,0.7809172610074763,0.09321214343344764,0,0.5395864093510682,0.7809172610074763,1,8.0,9.0,10.0,0.7118483854853581,0,1,0,0,0,1,0,0,0,0,0,0,0
pos,1,0,0.0,1,1,5,0,1,4,0,0.8220906615215426,1,0.7067286283069851,0.500389077442378,1,0.5581069115167303,0.7067286283069851,0,10.0,10.0,10.0,0.678369512878805,0,0,0,0,0,0,1,0,1,0,0,0,0
pos,0,1,15.0,0,0,1,1,1,2,0,0.837160367887777,1,0.8007755883562969,0.0025286008958573802,3,0.5776179336611676,0.8007755883562969,1,10.0,7.0,10.0,0.711080865355165,0,0,0,0,1,1,0,0,0,0,0,0,0
pos,1,1,14.0,0,0,3,0,0,2,0,0.8362568810360236,1,0.7996954599016255,0.5332029078781488,0,0.5983716239275964,0.7996954599016255,1,9.0,9.0,10.0,0.15498274143621132,0,0,0,0,1,1,1,0,0,0,0,0,0
pos,1,1,10.0,0,0,2,1,1,2,0,0.704720012117511,1,0.6456850865151686,0.2146815925325427,1,0.5636356789131242,0.6456850865151686,1,8.0,6.0,6.0,0.24630537062573282,1,0,0,0,0,0,0,0,0,1,0,0,0
pos,0,1,10.0,0,0,1,1,0,5,0,0.6893797328387823,1,0.7005176810578815,0.6281641385850196,3,0.6368342555071649,0.6281641385850196,1,8.0,6.0,7.0,0.7366681240203385,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,7.0,0,0,4,0,0,3,0,0.7284289970628783,1,0.6764016115513732,0.5243906021942166,0,0.6149105559557938,0.672951913181053,1,7.0,9.0,8.0,0.19958139361979493,0,1,0,0,0,0,0,1,1,0,0,0,0
pos,1,1,4.0,0,0,4,0,0,3,1,0.6480870197594796,0,1.0,0.5814892014454442,3,0.9886476333651444,0.5814892014454442,1,9.0,8.0,9.0,0.9636658323494212,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,0,1,6.0,0,1,4,1,1,7,0,0.8074902708394802,1,0.5901915209672371,0.49622853833352565,0,0.5365377463338519,0.584489707924824,1,8.0,6.0,7.0,0.820361112463603,0,0,0,1,0,1,0,0,0,0,0,0,0
pos,0,1,3.0,0,0,2,1,1,0,1,0.9796290108843095,0,1.0,0.8226833450917184,0,0.9372083266918707,0.9653161313170247,1,9.0,9.0,10.0,0.23793612184795104,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,1.0,0,0,3,1,1,7,0,0.8883934049364307,1,0.8624951414891078,0.014532500095810974,0,0.6854840031033747,0.8624951414891078,0,7.0,7.0,6.0,0.1809550118300986,0,0,0,0,1,0,0,0,0,0,0,1,0
pos,0,1,9.0,0,0,3,1,0,2,0,0.6025831552610725,1,0.6010209918312467,0.05350509674190107,1,0.5463827198465878,0.3226362863060681,1,8.0,7.0,9.0,0.6689524964868931,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,7.0,1,0,2,1,1,2,0,0.9111823722332701,1,0.7579949095119628,0.5119304413267535,3,0.6890862813745116,0.5119304413267535,1,9.0,8.0,10.0,0.16766722570136022,1,0,0,0,0,0,0,0,0,0,0,1,0
pos,0,1,10.0,0,0,2,1,0,1,0,0.7689120408165981,1,0.7200221010148706,0.16533164799602673,0,0.5291065373097809,0.7200221010148706,1,10.0,8.0,9.0,0.21989101264217797,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,12.0,0,0,3,0,0,6,0,0.4770643876590839,1,0.45772358402186913,0.3137964439366216,0,0.4161123491107901,0.3137964439366216,1,6.0,8.0,8.0,0.9768443482443601,1,0,0,0,0,0,0,0,0,0,0,1,0
pos,1,0,0.0,0,0,3,1,1,7,0,0.9894713604107892,1,0.7835129683106555,0.22107379883709655,3,0.6149456373148496,0.7835129683106555,0,8.0,7.0,8.0,0.7119088408380789,0,0,0,0,0,0,0,1,0,0,0,0,0
pos,1,1,11.0,1,1,3,1,1,6,0,0.8605708413861066,1,0.7664455886947327,0.4191431949620892,3,0.6967687169952115,0.5458100950775608,1,6.0,7.0,7.0,0.6361009576853836,1,0,0,0,0,0,0,0,1,0,0,0,0
pos,1,1,9.0,1,0,2,1,0,5,0,0.4440750779050364,1,0.4122409592884651,0.096782427243852,1,0.3747645084440592,0.3625104253263266,1,7.0,4.0,9.0,0.9189791882135343,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,1,1,4.0,0,0,3,1,0,5,0,0.8735507098981543,1,0.6479762685931655,0.4172651397311711,3,0.5890693350846958,0.469245003706245,1,9.0,8.0,8.0,0.7652715165043737,0,0,0,0,1,0,0,0,0,0,1,0,0
pos,0,1,10.0,0,0,5,1,1,5,0,0.9903293449333432,1,0.618064761369415,0.618064761369415,0,0.30730601636187194,0.618064761369415,1,10.0,8.0,9.0,0.9661974471819856,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,10.0,0,0,4,1,0,3,0,0.6350086773449961,1,0.5668583847245738,0.5668583847245738,1,0.38756783575063314,0.5668583847245738,1,9.0,8.0,7.0,0.9476333982404361,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,4.0,0,0,2,0,0,2,0,0.43987794396193364,1,0.604352221263198,0.15004391036563902,3,0.5494111102392708,0.35823270553159936,1,9.0,9.0,9.0,0.4409129033626819,0,0,0,1,0,0,0,0,0,0,1,0,0
pos,1,1,5.0,1,0,3,0,0,2,0,0.6577939791807219,1,0.592396341229231,0.33926467984656483,3,0.5119778480293462,0.592396341229231,1,4.0,3.0,8.0,0.2551605152197915,0,0,0,0,1,0,0,0,0,0,0,1,0
pos,1,1,11.0,0,0,1,0,0,0,1,0.8210985293248682,0,0.900907721332933,0.4039888702936878,0,0.8190070193935753,0.7816171731426576,1,10.0,8.0,8.0,0.30299772184704993,0,0,0,0,1,0,1,0,1,0,0,0,0
pos,1,1,11.0,0,0,1,1,0,7,0,0.6136616085041169,1,0.7198223683157631,0.2936847610408222,1,0.6543839711961482,0.4891745908638375,1,8.0,7.0,8.0,0.10347327892184693,0,0,0,0,1,1,0,1,0,0,0,0,0
pos,1,1,9.0,0,0,3,0,1,8,0,0.7058606584101116,1,0.6469917175839855,0.6469917175839855,3,0.4475028440359893,0.6469917175839855,1,10.0,9.0,9.0,0.8343623468542625,1,0,0,0,0,1,0,0,0,0,0,1,0
pos,0,1,8.0,0,0,1,1,0,3,0,0.6321519894554513,1,0.5247611550294766,0.19001302060769376,3,0.3600779047973447,0.5247611550294766,1,6.0,5.0,9.0,0.892154910395279,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,10.0,0,1,3,1,1,5,0,0.7278837038307016,1,0.6723222674271105,0.5323323259817698,0,0.5266478869340062,0.6723222674271105,1,9.0,8.0,9.0,0.022884291083386188,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,7.0,0,0,2,1,0,6,0,0.8331304007869154,1,0.7959599711664508,0.7959599711664508,1,0.6849753235304888,0.7959599711664508,1,10.0,10.0,9.0,0.6069420768879437,0,0,0,1,0,0,0,0,0,0,0,1,0
pos,1,1,17.0,0,0,1,0,0,9,0,0.9012575448732605,1,0.7942278079529306,0.7664684389310423,3,0.5130829670422827,0.7942278079529306,1,10.0,10.0,10.0,0.6904444369622773,0,1,0,0,0,1,0,0,1,0,0,0,0
pos,0,1,10.0,0,0,5,1,1,2,1,0.7616605319144583,1,0.7313661221363692,0.5192584604101653,0,0.6648782928512447,0.5192584604101653,1,10.0,9.0,10.0,0.8872570254940095,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,1.0,1,0,3,1,1,9,0,0.6041270659598326,1,0.767352889186841,0.4969908692564786,1,0.6975935356244009,0.5326112881869426,0,6.0,7.0,7.0,0.6020435661548655,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,11.0,0,0,2,1,1,3,0,0.7942147310712856,1,0.7497602687773376,0.37393360280475463,3,0.5031373588950373,0.7497602687773376,1,10.0,9.0,10.0,0.4174987830700479,1,0,0,0,0,1,0,0,1,0,0,0,0
pos,0,1,11.0,0,0,5,1,0,5,0,0.5693907173998246,1,0.6093406143229549,0.4946100976222701,0,0.5539460130208681,0.4946100976222701,1,8.0,8.0,6.0,0.4174354488910072,0,0,0,0,1,1,0,0,0,0,0,0,0
pos,1,1,3.0,0,0,1,0,1,4,1,0.5583009394967363,0,1.0,0.11843256369684241,1,0.9514607571420128,0.48259792286204517,1,9.0,7.0,5.0,0.596637756157653,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,0,1,8.0,0,0,2,0,1,1,0,0.8842238065190031,1,0.7546118867935002,0.49734131450168206,3,0.6860108061759093,0.5621328108909176,1,10.0,6.0,9.0,0.3479893964064988,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,7.0,0,0,5,1,1,4,0,0.7914434371939421,1,0.7464914755671953,0.06194668313582952,3,0.4242584970767893,0.7464914755671953,1,7.0,9.0,6.0,0.7511406097629512,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,4,1,0,1,0,0.8177352272602796,1,0.7776172462285937,0.7776172462285937,3,0.5242556839953977,0.7776172462285937,1,7.0,6.0,7.0,0.3113076417693667,1,0,0,0,0,0,0,0,0,0,0,0,0
